name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,useBaselineCO2Intensity,maxReductParam,minEmissions,p_rel
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2085.0,644.0098464745503,2.7020597849396744,66.14006739,417.4665515661463,424.25924785595055,0.01601072062455223,0.031414393220314,929.2179096704305,1.672339103995667,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.2636821683022617
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2090.0,653.0224284000353,1.3827034761811385,67.83707162,449.2749600924774,456.6520903536691,0.016154815486508087,0.03101817534014667,936.1314270513361,1.6766254847718285,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.26737226272725056
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2095.0,660.561699452612,0.09074691831562175,70.1648392,484.0246444114025,491.9771026798938,0.016164285340054915,0.03072652783281687,936.5851616429143,1.676906800218607,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.27045912754685614
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2100.0,664.8898570258146,-1.095156248174532,72.49260678,518.8722947196079,527.3360954320727,0.016050106916216292,0.030315920618644673,931.1093804020417,1.673511815849266,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.27223124016268563
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2105.0,665.7065454647068,-2.1343687418972848,74.82037436,553.8351349205103,562.742360316307,0.01582824756748369,0.029758419507009883,920.4375366925552,1.6668952727493842,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.27256562352588
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2110.0,663.7837727192748,-3.0449084797506694,77.14814194,588.9293570993348,598.2095386686469,0.015513262443066085,0.02910092774917398,905.2129942938019,1.6574560564621572,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.2717783671051227
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2115.0,657.5125356897436,-3.6771266894772916,79.010356004,617.1810250630069,626.6657751054038,0.015135260962355067,0.028384439674918886,886.8273608464154,1.6460569637247775,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.26921068372739726
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2120.0,648.1149036027045,-4.088598738355977,80.872570068,645.543183808928,655.1862303498204,0.014718023813998367,0.027507192163545514,866.3843671546356,1.6333823076358742,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.2653629350956296
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2125.0,634.7243921300139,-4.166206450008427,82.269230616,667.0210798575864,676.6952398134453,0.014296184436772325,0.02654436513394177,845.5533349045935,1.6204670676408481,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.2598803495123129
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2130.0,617.4040985537458,-3.9038068768931966,83.665891164,688.5580058932225,698.2666726996665,0.013903952724691788,0.025358410352217062,826.0343005201275,1.6083652663224792,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.25278876140877204
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2135.0,597.6755331398654,-3.3536235850424507,84.596998196,703.1457402701678,712.8182187786931,0.013569348052155093,0.024158856241589186,809.2661825949153,1.5979690332088476,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.244711135058333
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2140.0,574.6518707989298,-2.452375804915872,85.528105228,717.7215329964712,727.4150942253351,0.01332603805697371,0.022775647043303933,797.004303570336,1.5903666682136084,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.23528437048081827
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2145.0,547.766837584239,-1.1136914707255048,85.993658744,725.246998794602,734.9601791575334,0.013215927390876367,0.021278186703032987,791.4358462167085,1.5869142246543593,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.22427661354707681
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2150.0,518.3561090018995,0.5725559116910135,86.45921226,732.677199600045,742.5324662891182,0.013272506101081239,0.01965407935195414,794.2986257751635,1.5886891479806016,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.21223474069933448
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2155.0,484.2694033341959,2.8078534329461275,86.45921226,732.9469867848867,743.0155063908823,0.013550887591703557,0.017872887385093416,808.3378929398941,1.5973934936227345,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.19827834467535493
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2160.0,447.83161901967475,5.436333511585155,86.45921226,733.0189226460243,743.4979237921124,0.0140941901930827,0.01599770479036339,835.5195604978198,1.6142461275086484,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.18335932747588304
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2165.0,409.22559119590574,8.481348917447255,86.45921226,732.8405629189076,743.9652206007778,0.014953195893870763,0.01405818526659387,877.9263050850561,1.6405383091527348,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.16755254877236653
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2170.0,365.8276920196158,12.254436553620824,86.45921226,732.3256144823365,744.3989153531959,0.016218858762214794,0.011947490269228695,939.1984878531603,1.6785270624689594,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.14978379536399877
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2175.0,319.9894401758046,16.63080809965097,86.45921226,731.393626071134,744.7870288114495,0.017982862512642125,0.009822494674337944,1022.3525283514151,1.7300825675778775,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.1310158685946696
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2180.0,270.4047921502855,21.882629694394474,86.45921226,729.9083365746686,745.0973070280692,0.020385217219458206,0.007664251906911583,1131.7656768233876,1.7979187196305004,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.11071402448864161
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2185.0,214.46371071900845,28.5917271917465,86.45921226,727.6590804602223,745.2952514397059,0.02366333469241269,0.0054344902419153525,1274.72431278212,1.8865530739249143,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.08780961436242868
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2190.0,153.17579395271508,37.206674381151046,86.45921226,724.3447060333291,745.3373861709518,0.028165338982214745,0.0032908507888255965,1460.7576846878753,2.001893764506483,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.06271600613247531
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2195.0,83.87880897030676,49.60347093496897,86.45921226,719.3756589100926,745.1448094363807,0.03458274177039432,0.0013366726628732308,1708.7750393627202,2.1556645244048864,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.034343180224614335
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2200.0,0.0,85.27383368129468,86.45921226,709.7953264814383,744.5856901870004,0.04672445920472169,0.0,2135.1442077691936,2.4200134088169003,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,0.2,True,True,2.2,-20,0.0
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2020.0,91.57912651945563,32.47801205,43.47801205,101.36673607641828,101.6022031,0.0023175385611468417,0.0028702157817602127,162.39006024999998,1.1969058373550001,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.03749598361588324
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2025.0,213.35235852001762,27.825822278928797,46.476228195000004,122.57192810277331,123.12166374943507,0.004464979029040033,0.009931255857797132,301.51917164464396,1.2831658864196793,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.08735458442898655
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2030.0,240.0314497538376,27.48719435160124,49.474444340000005,143.47288205804927,144.44542613881603,0.0067329517227643475,0.011467849123692577,438.95514340265015,1.368376188909643,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.09827802086924835
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2035.0,267.35224399120546,26.30312256100072,51.19409131500001,164.4303506143229,165.93031261120842,0.009039710546439534,0.012743627102354904,570.4707562076537,1.4499158688487455,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.10946419496842617
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2040.0,293.5472435652036,25.085857516098415,52.913738290000005,185.223888955659,187.35298195326385,0.011364073181050186,0.013956731978178288,695.9000437881458,1.5276820271486504,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.12018942583897871
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2045.0,319.5685522323092,23.71659350853841,54.45241879,206.85803702848474,209.72566137582206,0.013673216374788843,0.01506310965340789,814.4830113308378,1.6012034670251194,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.13084354103452328
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2050.0,345.85713088373,22.261825612559072,55.99109929,228.3404561835228,232.03903206531018,0.015939455740990816,0.016221633851650173,925.7921393936332,1.6702151264240528,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.1416070867447908
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2055.0,374.3817885663035,20.379414568842474,56.806347175,251.3021265487607,255.93399320437473,0.01809789546758371,0.01723538539863575,1027.6892122378456,1.7333913115874644,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.1532861684063442
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2060.0,399.33428102684854,18.649415186684724,57.621595060000004,274.13503654521895,279.7705440926535,0.020143319825578772,0.01802052327963833,1120.9362881712693,1.791204498666187,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.16350266952439407
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2065.0,429.98514187956584,16.844011099568185,59.244130865,300.05931861078153,306.8243046975541,0.022048403543001707,0.01927414435845166,1205.1563436691104,1.8434209330748486,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.17605229977340114
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2070.0,456.69222203426887,15.135167714568281,60.86666667,325.85546608150963,333.8022647414467,0.023806904563971117,0.02031115008265637,1280.8321822419518,1.8903399529900102,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.18698719594426688
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2075.0,488.0228076135612,13.141192397317354,62.654864915,354.03391167747344,363.249395456229,0.025369577744737103,0.02161149865191542,1346.5381442285386,1.931077649421694,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.19981513139424736
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2080.0,517.3085795743101,11.138104471444361,64.44306316,382.13478208750075,392.62579925124555,0.026720142139797294,0.022829415361959357,1402.2286665857605,1.9656057732831715,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2118058422401894
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2085.0,547.0418287374308,8.99432139927779,66.14006739,412.8495284862454,424.66726563331895,0.027828227187347385,0.023939542694569053,1447.2002735821495,1.9934881696209328,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.22397976730192817
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2090.0,574.3768630943933,6.8750599738964615,67.83707162,443.5667333044371,456.66655477706,0.02868574747940137,0.0249444094811625,1481.5755734516317,2.014800855540012,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.235171771848625
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2095.0,603.3939226663919,4.605148771701668,70.1648392,477.14849791102273,491.5333408871576,0.02926524363570524,0.026193058172877468,1504.60131731014,2.029076816732287,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.24705246160451189
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2100.0,630.1606987241748,2.3065039610140445,72.49260678,510.80801365785754,526.3658208698525,0.029557024022351518,0.027357271534745098,1516.1338371152103,2.0362269790114302,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2580117995525477
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2105.0,655.2385971484408,-0.04124015106899892,74.82037436,544.6048205286777,561.1889634124419,0.029551797994957718,0.02846829597185008,1515.9276363598653,2.0360991345431168,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2682796466501862
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2110.0,676.0078400541302,-2.2795545934518944,77.14814194,578.5817861187637,596.023482957016,0.0292634390036444,0.02934963909050604,1504.5298633926059,2.029032515303416,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.276783366016199
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2115.0,683.7080253464717,-3.8369225859529488,79.010356004,605.90079908339,623.855574655577,0.028780340036393272,0.029582344372411702,1485.345250462841,2.0171380552869618,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2799361152564919
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2120.0,689.355628283126,-5.311199362900448,80.872570068,633.4761356330677,651.8024109800481,0.028116304938831174,0.0297031071789884,1458.7892536483387,2.0006733372619703,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.28224845907576623
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2125.0,686.2720401582029,-6.228705665246784,82.269230616,654.4181629889397,672.8159740012428,0.02734449199071657,0.029419199198518813,1427.6457253221047,1.9813643496997049,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2809859206108936
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2130.0,680.1820558012402,-6.931442536024974,83.665891164,675.5765384746151,693.9626634003603,0.026494400773169453,0.028945999706450433,1392.98851264198,1.9598768778380276,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.27849244898315156
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2135.0,664.1472773797454,-6.8900612986707825,84.596998196,690.0187393857412,708.1898797978866,0.02565857114102138,0.02797025501061595,1358.538206148626,1.9385176878121482,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2719271997628617
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2140.0,645.2843294377931,-6.5665855202949786,85.528105228,704.5859690010204,722.5563102322529,0.02487050625224791,0.026816930617858305,1325.705278547151,1.9181612726992339,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2642039901859671
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2145.0,617.5948518149621,-5.470903261236443,85.993658744,712.308578805193,729.9891260332197,0.024220288491286664,0.02523258283545061,1298.3507622409688,1.9012014725894009,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2528668630617259
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2150.0,587.2913494087061,-4.034932106297332,86.45921226,720.0185825635875,737.5308363806239,0.023744436101107894,0.023499570269261,1278.1761017094823,1.8886931830598792,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.24045945459526208
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2155.0,546.8824480612299,-1.629101987007701,86.45921226,720.7056625065143,738.0900457311006,0.023553201028970093,0.021282637292343295,1270.0305917744438,1.883642966900155,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.2239145107805936
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2160.0,504.53253263846375,1.1571030432221232,86.45921226,721.2151258467367,738.7145170280386,0.023688976970027142,0.01899532645374672,1275.8161069905543,1.8872299863341437,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.20657484184971855
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2165.0,458.2201784074018,4.53610475352979,86.45921226,721.4516273002705,739.3617340644408,0.024223740476416532,0.01654960424253541,1298.4966307582033,1.901291911070086,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.1876127994994679
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2170.0,410.07257281116415,8.392379439126385,86.45921226,721.337515379753,740.0030477820877,0.025223588549099216,0.014095432831150766,1340.4585279538353,1.9273082873313778,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.1678993353161532
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2175.0,355.6660687397795,13.238795807035414,86.45921226,720.7281705143541,740.5972481736408,0.026828451912675945,0.01144732758357812,1406.6525069890124,1.9683485543331878,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.14562323962938414
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2180.0,299.9055406751546,18.76022275139843,86.45921226,719.5077823169428,741.1192304864533,0.02916055511786575,0.008906690749473074,1500.4536207460046,2.026505244862523,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.12279275493066853
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2185.0,237.67858205454496,25.757999484603676,86.45921226,717.4315256825482,741.5107342870355,0.03247317603249454,0.006310277707617622,1629.243618169023,2.106355043264794,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.09731466718750872
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2190.0,168.9269764949781,34.85205723226075,86.45921226,714.159953072147,741.7216737380537,0.037159114586747755,0.0037942107328336767,1803.5039043303268,2.214396420684803,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.06916514039463721
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2195.0,90.88200913314083,48.07641458895539,86.45921226,709.0269618120291,741.6659720819702,0.04400769551057921,0.0015010295086004275,2043.8859772751036,2.363433305910564,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.03721055719734174
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2200.0,0.0,84.88530938232304,86.45921226,698.8054610906878,741.1932118520235,0.05718853071444249,0.0,2468.3125241867187,2.6265777649957656,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.001,True,True,2.2,-20,0.0
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2020.0,34.44430381722806,37.47801205,43.47801205,101.32864923131264,101.6022031,0.0026924009553032906,0.0006333234757276401,187.39006024999998,1.212405837355,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.014102810331095578
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2025.0,119.05713961341388,32.701956956495174,46.476228195000004,122.5043467012369,123.15250849264994,0.005263082330570044,0.003962186603057037,350.89984503247587,1.313781903920135,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.04874652910508047
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2030.0,176.5118639504701,30.951023737732324,49.474444340000005,143.43744478003578,144.57760871921658,0.007886172342185473,0.006973117737493267,505.6549637211375,1.4097300775071053,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.07227068230760823
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2035.0,205.42952830354548,29.77475477403436,51.19409131500001,164.35455979634122,166.1126952566424,0.010583992136090991,0.008314406464926828,654.5287375913093,1.5020318173066118,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.08411067587385143
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2040.0,231.2318078472278,28.665089427694316,52.913738290000005,185.06660325798617,187.5693152444577,0.013342864653580288,0.009481090405890963,797.8541847297809,1.5908935945324643,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.09467511220112752
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2045.0,257.4530833251669,27.3569045416415,54.45241879,206.57838147016645,209.9637684639605,0.016123672281940067,0.010608757066231676,934.6387074379884,1.6756999986115528,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.10541110142788097
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2050.0,274.18534586076134,26.470382419897525,55.99109929,227.88085252564,232.28303697643162,0.01895181201388494,0.011168166333656748,1066.990619537476,1.7577581841132353,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.11226192721904003
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2055.0,306.65738688456355,24.39740842386335,56.806347175,250.6368828312069,256.19063179766965,0.021678189118362994,0.012480153947330107,1188.9776616567929,1.8333901502272116,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.12555721801812958
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2060.0,334.74884277085766,22.529890862652547,57.621595060000004,273.20354510828867,280.0071197796127,0.024297863128191058,0.013527482588965977,1301.6271159700557,1.9032328119014346,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.13705893035904188
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2065.0,372.4636317736904,20.416330533188606,59.244130865,298.8001040698336,307.0147008406285,0.026756362963411072,0.015219907717970497,1403.7087686359987,1.9665234365543194,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.15250080193254154
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2070.0,400.3951321674598,18.700364026354546,60.86666667,324.20127444715854,333.91100338221,0.02907879296189978,0.016352015571816345,1497.2105887677715,2.0244945650360187,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.16393702240041544
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2075.0,423.99043629284694,17.163998830053654,62.654864915,351.90196330458883,363.2610644250708,0.03126980079315651,0.01717958909059804,1583.0305829180397,2.0777029614091846,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.17359783890437436
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2080.0,463.6527157540763,14.686322335603116,64.44306316,379.52270565587,392.55134861930577,0.03318965279131122,0.019036128453286824,1656.4621945960553,2.1232305606495543,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.1898370872720785
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2085.0,506.0437738784934,11.927257976339066,66.14006739,409.68695975021706,424.44906479509353,0.034779450043088224,0.020955289235658668,1716.0984844777506,2.1602050603762057,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.20719360159257066
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2090.0,524.9270443712629,10.294621068468734,67.83707162,439.74191964495293,456.24602619107463,0.03617369927340425,0.021460555220944255,1767.5715898200942,2.1921183856884587,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.21492513199607102
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2095.0,566.7038381751366,7.413695225722943,70.1648392,472.6832439176859,490.9415748568132,0.03719043542900693,0.023499598874257892,1804.640065948709,2.2151008408881996,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.23203014309989928
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2100.0,616.2382792499435,3.927979917378643,72.49260678,505.7067077481769,525.5370209630877,0.03773342775846737,0.026107269096629592,1824.2799655356023,2.2272775786320738,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.2523114305673912
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2105.0,636.5819715511043,1.8577899328826308,74.82037436,538.7502853026131,560.0264052874295,0.03799128002526355,0.026927893846562426,1833.5689152000155,2.2330367274240097,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.26064091330218053
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2110.0,670.7860075400218,-1.1204722869315527,77.14814194,572.0915374987973,594.588188419696,0.03783568419125615,0.028683792769599294,1827.9665537653577,2.229563263334522,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.2746453488300196
CBA SSP2 damageHowardTotal 0.00062 p50 0.015,2115.0,693.3120510871349,-3.55675597435868,79.010356004,598.8875916969528,622.1196389438768,0.03734337544200213,0.029897652368785912,1810.1827738935644,2.2185373198140104,SSP2,damageHowardTotal,0.00062,p50,0.015,2442.3716272551083,2.0,1.45,True,True,1.2,-20,0.28386836931377346
