name,year,p,E,baseline,Y,Ygross,damageFraction,abatementFraction,CE,temp,SSP,damage,TCRE,cost_level,r,gamma,beta,elasmu,on_utility,maxReductParam,p_rel
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2140.0,600.2295108714222,13.280668943505903,85.528105228,695.4543262268962,715.1024481294238,0.02747595390551858,0.019370508689709614,252.8624007707277,1.2529986884778512,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.15287443769162035
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2145.0,320.5584880576883,31.928531588823628,85.993658744,692.9090609400332,725.1874471456052,0.044510403941246175,0.007563750616381039,412.50505871484586,1.3519771364032045,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.08164410066734074
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 2.2 60,2150.0,0.0,84.04508514871769,86.45921226,669.1345200508426,733.8566243681173,0.08819448127623464,0.0,832.7304844584343,1.6125169003642292,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,2.2,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2020.0,625.7729482879561,20.735785635375397,43.47801205,100.45012896252486,101.6022031,0.011339066499780927,0.04334897561307776,103.67892817687698,1.1605049354696637,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.1593801801801802
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2025.0,696.5880291052606,19.145209484093822,46.476228195000004,119.6390074719319,122.29498970755198,0.021717833592131704,0.04918343931188908,199.4049755973461,1.2198550848703547,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.17741630713487622
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2030.0,754.6249937517878,17.610654002881983,49.474444340000005,138.1538449428041,142.60128970050286,0.03118797008806489,0.05348310903791181,287.458245611756,1.2744481122792888,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.19219793345442399
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2035.0,814.602713030323,15.520385260483277,51.19409131500001,156.4393952367964,162.8683132770063,0.03947310505558942,0.05658274835743931,365.0601719141724,1.322561306586787,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.20747385698477513
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2040.0,861.1763023436611,13.685347635687792,52.913738290000005,174.40787173762104,182.95771870222208,0.046731272259229496,0.05843744595263557,433.4869100926113,1.3649858842574192,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2193358383579006
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2045.0,915.7983286524938,11.60731639327977,54.45241879,193.14910864136232,203.92717587701696,0.052852530268720145,0.060796088811498096,491.52349205901015,1.4009685650765864,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.23324770274693502
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2050.0,957.2009166122393,9.790986382562622,55.99109929,211.75598637916386,224.79191393730102,0.057991087534283496,0.062041703144428834,540.4784239718233,1.4313206228625306,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2437926646967979
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2055.0,1006.6228847591083,7.674629076145522,56.806347175,231.87862339847237,247.20615566901037,0.062003036409256494,0.06302699478156747,578.8515693525509,1.4551119729985817,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.25638010908802217
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2060.0,1052.3437655830776,5.658338775227372,57.621595060000004,252.09251696555975,269.6038292822136,0.06495201630954411,0.06385246895163514,607.1432632286877,1.4726528232017864,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2680249113180597
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2065.0,1104.4819919423003,3.530540732040527,59.244130865,275.44594747950947,295.15909097702587,0.06678819694241028,0.06563146218116014,624.7959668888903,1.483597499471112,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.28130416848975853
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2070.0,1149.5036309817365,1.4962031062033436,60.86666667,299.02675386583684,320.69463361677896,0.06756545785182869,0.0669985249542404,632.2769824199071,1.4882357291003425,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2927708785189215
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2075.0,1204.1155002101423,-0.8552111849002825,62.654864915,325.29596871435797,348.7012312754764,0.06712125011863843,0.06909720458595196,628.0009264954057,1.4855845744271516,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.30668015596757603
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2080.0,1246.3521487116402,-2.9963534226088844,64.44306316,352.048109509284,376.7491141149747,0.06556353732567125,0.0703389220858869,613.0191593823613,1.4762958788170641,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.31743754755312287
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2085.0,1297.4498114680969,-5.45067553642136,66.14006739,381.99050970230076,407.55411281483657,0.06272443905909034,0.07195156622894877,585.7657817002545,1.4593987846541578,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.33045178014210114
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2090.0,1336.5790717374803,-7.6860190623414715,67.83707162,412.78594576722276,438.5317248159435,0.05870904564436361,0.0727706034031014,547.3356863885472,1.4355721255608993,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3404177407498801
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2095.0,1380.0772483633543,-10.228963584392917,70.1648392,447.3643562613907,472.5730181461548,0.05334342189838636,0.07437087284745968,496.1908684665826,1.4038623384492812,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3514964351023738
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2100.0,1407.0571156518615,-12.447812948852487,72.49260678,483.188527736898,506.9016040746395,0.04678043262662444,0.07483334661261709,433.95180372232016,1.3652741183078385,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3583680266619708
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2105.0,1422.4209094926796,-14.437550092774877,74.82037436,520.4810494028246,541.6725570018241,0.039122357824984154,0.07455715643186425,361.76405325844576,1.3205177130202364,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.36228108208774473
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2110.0,1419.7836771250004,-15.95831062461827,77.14814194,559.328400620189,576.9841892519738,0.03060012555053635,0.07305060961667481,281.9725001353544,1.2710469500839199,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.36160939666080566
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2115.0,1373.6579984839077,-15.987750217822466,79.010356004,592.7714391954597,606.106772047361,0.02200162325666811,0.06879461968492218,202.03374904624206,1.2214849244086703,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.34986149513699677
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2120.0,1306.268139723775,-15.14841468212059,80.872570068,627.2221957840065,635.9980889539898,0.013798615628573353,0.06317275149174259,126.29167563563911,1.1745248388940963,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.33269774930731216
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2125.0,1191.318034399844,-12.200043119521405,82.269230616,654.9986054822342,659.7173157304094,0.007152624519110633,0.054765260843417866,65.29146003803208,1.13670470522358,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.30342072710879375
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2130.0,1041.613709859109,-7.2862965656476435,83.665891164,681.9183547924652,684.0845577816738,0.003166571975010052,0.04455222565136378,28.85997720979387,1.1141171858700722,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.265292037966298
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2135.0,844.6680759516785,0.7621447976925215,84.596998196,699.4092895933117,701.9250602831969,0.003584101540512398,0.03249827725197224,32.670701198256474,1.116479834742919,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2151313036236847
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2140.0,609.6914698823767,12.629595282568173,85.528105228,712.2621392333788,719.807874329648,0.010482984926076987,0.019885695195071364,95.81867761109734,1.1556315801188803,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.1552843353008878
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2145.0,325.7603735206212,31.589039235292802,85.993658744,710.0015367089443,730.1333749657413,0.02757282292121154,0.007769758679433305,253.76387378756135,1.2535576017482881,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.0829689860664734
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 2,2150.0,0.0,84.63595925957027,86.45921226,685.6625689178571,739.0159609271738,0.07219518228317987,0.0,676.9436700854127,1.515929075452956,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2020.0,637.5529808178911,20.522725060890657,43.47801205,100.46191387818781,101.6022031,0.01122307575053149,0.04462321289860017,102.61362530445328,1.159844447688761,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.1623804755944931
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2025.0,697.7336156626095,19.109291651133567,46.476228195000004,119.6363668741835,122.27548990886112,0.021583418202983422,0.04933514740575106,198.1600835601211,1.2190832518072752,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.1777080803609669
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2030.0,737.8319073209555,17.94655170377138,49.474444340000005,138.13198869353337,142.58558213893602,0.03123452861498322,0.051700618871208776,287.892842078978,1.2747175620889664,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.18792084677554155
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2035.0,772.5753005359651,16.428615764805457,51.19409131500001,156.383932283616,162.90033506162635,0.04000239026853531,0.05220126590794574,370.03592090300526,1.3256462709598633,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.19676975640934533
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2040.0,863.26541818894,13.679990138126001,52.913738290000005,174.44092054939426,183.0928826201027,0.04725449699025321,0.05859960071217281,438.4358715936353,1.368054240388054,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2198679221763986
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2045.0,915.7583352208669,11.639227105040481,54.45241879,193.11404182510563,204.005876396738,0.053389807999699994,0.0607491540558706,496.6320071188377,1.4041358444136796,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2332375166876684
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2050.0,959.6532254460258,9.760968019309159,55.99109929,211.6776638835947,224.83268763113026,0.05851028107228879,0.06224536210889383,545.4368472153835,1.434394845273538,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2444172513377763
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2055.0,1002.8057874351382,7.7844268831624746,56.806347175,231.7383558861147,247.2080670625738,0.06257769562408078,0.06263615124922921,584.3589816311959,1.4585265686113416,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.25540791995628664
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2060.0,1051.3563484271062,5.702822119382578,57.621595060000004,251.9257158987969,269.59737629583526,0.06554833967540852,0.0637330930133277,612.8730922281088,1.4762053171814276,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2677734227795055
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2065.0,1104.6777828347585,3.5464488443314606,59.244130865,275.24252719519444,295.1320116626778,0.06739182359593074,0.06562227990816882,630.6053364497661,1.487199308598855,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2813540351191854
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2070.0,1150.1461383069793,1.500115631241172,60.86666667,298.7858440091252,320.64439806180485,0.06817070307420872,0.06703086167448202,638.105914605972,1.4918496670557027,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.2929345208328701
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2075.0,1203.675932780457,-0.8252603369173112,62.654864915,325.0119295489888,348.6288434026486,0.06774228323496301,0.06903718591621286,633.9796129213854,1.4892913600112592,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.30656820108627886
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2080.0,1245.6113007750203,-2.9584628403748088,64.44306316,351.72539788431123,376.66237592040994,0.06620512063399708,0.07025554005129254,619.1872987195113,1.4801201252060971,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.31724885854387813
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2085.0,1293.5852034917762,-5.330508838305276,66.14006739,381.60929699608806,407.45421949871877,0.06343024876371905,0.07160966715932375,592.5347545279849,1.4635955478073508,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.32946749036531087
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2090.0,1335.3570700889045,-7.632870502219878,67.83707162,412.37057891395824,438.4332988737282,0.05944511976330554,0.07265124149663243,554.3704020168855,1.439933649250469,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3401065051116773
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2095.0,1377.4808225572388,-10.135884400748544,70.1648392,446.8800972672305,472.45494016371003,0.05413181389873415,0.07414185255478341,503.69098001314273,1.4085124076081486,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.35083514283345213
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2100.0,1404.1380050131772,-12.341620230176805,72.49260678,482.6337417992094,506.770915356664,0.04762935840638537,0.0745817938645389,441.9828788622587,1.3702533848946006,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3576245487266713
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2105.0,1421.4421851839854,-14.384650752317988,74.82037436,519.8633602491335,541.5271039510563,0.04000491119255372,0.0744625606634292,370.05962510066877,1.3256609675624147,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3620318075591906
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2110.0,1417.5739770144132,-15.864746511818087,77.14814194,558.6166447756731,576.8086483717356,0.03153906177970176,0.07286343428416528,290.7358925415783,1.2764802533757786,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.36104660083728357
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2115.0,1372.2177364898034,-15.915551512789047,79.010356004,591.9841829512332,605.9117549492634,0.022986139292175446,0.06867137177100059,211.1581349776331,1.2271420436861327,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3494946700501102
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2120.0,1306.1120919483187,-15.118707885656498,80.872570068,626.3633875379078,635.7765765739334,0.01480581289539059,0.06314839057475745,135.5645955493506,1.1802740492405974,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3326580049836929
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2125.0,1189.3267424348892,-12.101823460495348,82.269230616,654.0451636582285,659.4651689911396,0.008218789388380825,0.054616943621549924,75.05547824687386,1.1427583965130619,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.3029135583776523
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2130.0,1041.21484766859,-7.249896904419347,83.665891164,680.9048317417114,683.8151749240869,0.004256037726420102,0.04451801919054691,38.805993724777124,1.120283716109362,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.265190450436882
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2135.0,844.4137652697806,0.7888404536381342,84.596998196,698.3418834529606,701.6310015853234,0.004687817563549891,0.032477573212134,42.7501959929678,1.12272912151564,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.21506653239569615
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2140.0,610.9937611559538,12.561242062131145,85.528105228,711.1870628723034,719.4924965378575,0.011543461127835587,0.019946025994967757,105.55640630362352,1.1616689719082467,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.15561602016901396
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2145.0,328.1677668501942,31.39008521558296,85.993658744,708.9927506050363,729.8007640491581,0.02851190964595949,0.007854877402334967,262.50683238153835,1.2589782360765538,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.08358213302925221
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 500 30,2150.0,0.0,84.59741315644678,86.45921226,684.697244796958,738.6793878477283,0.07307926001300336,1.5390552327832312e-16,685.4938981637722,1.5212302168615388,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,500.0,0.0
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2020.0,612.8980719768889,20.970954883573366,43.47801205,100.43712243021805,101.6022031,0.011467080774175985,0.041971535801500356,104.85477441786684,1.1612339601390775,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.15610103538513997
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2025.0,697.9349941239743,19.134248733606643,46.476228195000004,119.64477359107453,122.31601643048442,0.02183886393102124,0.04929874410213051,200.52601808590006,1.220550131213258,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.17775937010678375
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2030.0,737.9485833614291,17.966959106545296,49.474444340000005,138.1206258005917,142.61276969075732,0.03149888961490894,0.05167200974685107,290.36081361862654,1.2762477044435485,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.18795056338186703
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2035.0,772.6340711232112,16.445719837546413,51.19409131500001,156.353856534318,162.91508593698353,0.04027392162567104,0.05217648118057719,372.5894128063586,1.3272294359399424,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.19678472488442916
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2040.0,863.2936604000247,13.695239832621697,52.913738290000005,174.39377864488108,183.09681510796756,0.04753242953982851,0.058575471216557484,441.0656119694671,1.3696846794210698,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.2198751152784713
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2045.0,915.7204019269955,11.653916699507866,54.45241879,193.05108168404462,204.00061265436702,0.05367401022894925,0.06072257880332054,499.33519546700643,1.405811821189544,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.2332278553316948
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2050.0,959.5602431175523,9.77551385980399,55.99109929,211.60001334586923,224.81959528098906,0.058800843932653814,0.062216719928193234,548.2127647660263,1.4361159141549364,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.24439356936126036
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2055.0,1002.7445354397803,7.7971654312744985,56.806347175,231.64641360253847,247.1880868003298,0.062873876322144,0.06261352045920085,587.1985919223988,1.4602871269918873,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.2553923194831706
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2060.0,1051.215104276114,5.71668873614684,57.621595060000004,251.81943474545108,269.57094120720905,0.06585096443356281,0.06370523108239146,615.782035603133,1.4780088620739424,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.26773744883992223
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2065.0,1104.5073181399107,3.560749552166638,59.244130865,275.1208933343766,295.09954091176894,0.06770138481294924,0.0655934043660345,633.5857833639661,1.489047185685659,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.28131061890272296
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2070.0,1149.9444679707576,1.5150366674953402,60.86666667,298.64855064389303,320.60615946804467,0.06848779468424465,0.06700071839971515,641.1609667014428,1.4937437993548945,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.2928831567484814
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2075.0,1203.4467138723207,-0.8095699524210188,62.654864915,324.85736750879613,348.5847054072798,0.06806763902839941,0.06900582489245763,637.1131169393377,1.4912341325023895,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.30650982056507
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2080.0,1245.400595049627,-2.943103950142036,64.44306316,351.55298479402006,376.61235645365673,0.06653889929583409,0.07022694160772819,622.3975971886275,1.4821105102569492,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3171951932063623
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2085.0,1294.1307091334381,-5.334680238009657,66.14006739,381.4209232212473,407.3976855327125,0.0637626654100846,0.07164521348048897,595.7241959985793,1.4655730015191193,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3296064269999085
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2090.0,1335.0782331740363,-7.615413729932867,67.83707162,412.1574080463408,438.36637728929765,0.05978781813747631,0.07261935610696674,557.647127348915,1.4419652189563275,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3400354872163621
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2095.0,1377.3046655220874,-10.120716202897528,70.1648392,446.6453722774534,472.3826967892289,0.05448405432017577,0.07411902186730214,507.04354633442733,1.410590998727345,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.35079027681602637
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2100.0,1403.8728082345538,-12.323484385817205,72.49260678,482.3742268529597,506.6919651453718,0.047993139748003004,0.07455260012354122,445.4261244053413,1.3723881971313117,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3575570048827327
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2105.0,1421.1435544947972,-14.364967030764863,74.82037436,519.5772141224218,541.4414339295123,0.04038150469647462,0.07443155196498011,373.60128925151696,1.3278567993359407,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3619557483220817
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2110.0,1417.6336852877391,-15.85570973392644,77.14814194,558.3051499988526,576.7157372598131,0.03192315740929114,0.07286119481109855,294.3227405818848,1.2787040991607688,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3610618081347338
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2115.0,1372.2456517167263,-15.905851478846778,79.010356004,591.647265827192,605.8099956993602,0.023378171328814888,0.06866745300008192,214.79348318765088,1.2293959595763435,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.34950177987150616
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2120.0,1305.7964290153557,-15.097426613207784,80.872570068,625.99699866249,635.6667616575085,0.015212000340877281,0.06312023428425029,139.30635012161196,1.1825939370753995,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.3325776077481309
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2125.0,1189.0036110392489,-12.080286291237982,82.269230616,653.6545942065372,659.3506411824314,0.008638873795101275,0.05459032267143547,78.90491866542204,1.1451450495725617,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.30283125897465013
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2130.0,1040.9678259615932,-7.231624426824544,83.665891164,680.4902978371248,683.695081256209,0.004687445481099312,0.04449876132501062,42.746796531299324,1.1227270138494057,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.26512753566199876
CBA SSP2 damageBurkeDiff 0.00062 p50 0.015 5 30,2135.0,844.2110887208435,0.8042901760254055,84.596998196,697.9085974632214,701.5055884898069,0.005127530108960381,0.03246347685677709,46.76824741142635,1.1252203133950844,SSP2,damageBurkeDiff,0.00062,p50,0.015,3926.2908824705573,2.0,1.45,True,5.0,0.21501491203566578
